SeasonStr,SeasonStartYear,League,Date,Home,Away,HomeID,AwayID,HomeScore,AwayScore,MatchSec,isMatchCancelled,isRegular
2025-2026,2025,B1,2025/12/14,島根,広島,720,721,96,88,第14節,0,0
2025-2026,2025,B1,2025/12/14,FE名古屋,A千葉,717,2486,101,105,第14節,0,0
2025-2026,2025,B1,2025/12/19,川崎,島根,727,720,79,68,第15節,0,0
2025-2026,2025,B1,2025/12/20,千葉J,京都,704,699,81,52,第15節,0,0
2025-2026,2025,B1,2025/12/20,滋賀,越谷,698,745,80,73,第15節,0,0
2025-2026,2025,B1,2025/12/20,大阪,仙台,700,692,68,86,第15節,0,0
2025-2026,2025,B1,2025/12/20,佐賀,横浜BC,1638,694,79,64,第15節,0,0
2025-2026,2025,B1,2025/12/20,茨城,秋田,712,693,81,70,第15節,0,0
2025-2026,2025,B1,2025/12/20,群馬,広島,713,721,65,88,第15節,0,0
2025-2026,2025,B1,2025/12/20,A千葉,宇都宮,2486,703,82,96,第15節,0,0
2025-2026,2025,B1,2025/12/20,A東京,北海道,706,702,81,59,第15節,0,0
2025-2026,2025,B1,2025/12/20,富山,琉球,696,701,90,80,第15節,0,0
2025-2026,2025,B1,2025/12/20,三遠,三河,697,728,94,109,第15節,0,0
2025-2026,2025,B1,2025/12/20,名古屋D,FE名古屋,729,717,78,80,第15節,0,0
2025-2026,2025,B1,2025/12/20,川崎,島根,727,720,69,72,第15節,0,0
2025-2026,2025,B1,2025/12/20,長崎,SR渋谷,2488,726,102,70,第15節,0,0
2025-2026,2025,B1,2025/12/21,千葉J,京都,704,699,89,60,第15節,0,0
2025-2026,2025,B1,2025/12/21,富山,琉球,696,701,78,81,第15節,0,0
2025-2026,2025,B1,2025/12/21,滋賀,越谷,698,745,83,80,第15節,0,0
2025-2026,2025,B1,2025/12/21,大阪,仙台,700,692,73,75,第15節,0,0
2025-2026,2025,B1,2025/12/21,佐賀,横浜BC,1638,694,90,74,第15節,0,0
2025-2026,2025,B1,2025/12/21,茨城,秋田,712,693,69,57,第15節,0,0
2025-2026,2025,B1,2025/12/21,群馬,広島,713,721,76,83,第15節,0,0
2025-2026,2025,B1,2025/12/21,A千葉,宇都宮,2486,703,83,96,第15節,0,0
2025-2026,2025,B1,2025/12/21,A東京,北海道,706,702,84,80,第15節,0,0
2025-2026,2025,B1,2025/12/21,三遠,三河,697,728,69,83,第15節,0,0
2025-2026,2025,B1,2025/12/21,名古屋D,FE名古屋,729,717,83,87,第15節,0,0
2025-2026,2025,B1,2025/12/21,長崎,SR渋谷,2488,726,85,71,第15節,0,0
2025-2026,2025,B1,2025/12/24,北海道,秋田,702,693,90,79,第16節,0,0
2025-2026,2025,B1,2025/12/24,茨城,A千葉,712,2486,81,71,第16節,0,0
2025-2026,2025,B1,2025/12/24,宇都宮,SR渋谷,703,726,91,78,第16節,0,0
2025-2026,2025,B1,2025/12/24,越谷,仙台,745,692,90,83,第16節,0,0
2025-2026,2025,B1,2025/12/24,横浜BC,千葉J,694,704,81,106,第16節,0,0
2025-2026,2025,B1,2025/12/24,富山,三遠,696,697,77,110,第16節,0,0
2025-2026,2025,B1,2025/12/24,三河,大阪,728,700,80,70,第16節,0,0
2025-2026,2025,B1,2025/12/24,FE名古屋,A東京,717,706,78,92,第16節,0,0
2025-2026,2025,B1,2025/12/24,名古屋D,佐賀,729,1638,75,86,第16節,0,0
2025-2026,2025,B1,2025/12/24,京都,群馬,699,713,67,64,第16節,0,0
2025-2026,2025,B1,2025/12/24,島根,長崎,720,2488,101,93,第16節,0,0
2025-2026,2025,B1,2025/12/24,広島,滋賀,721,698,105,90,第16節,0,0
2025-2026,2025,B1,2025/12/24,琉球,川崎,701,727,90,96,第16節,0,0
2025-2026,2025,B1,2025/12/26,川崎,佐賀,727,1638,73,82,第17節,0,0
2025-2026,2025,B1,2025/12/27,長崎,千葉J,2488,704,86,79,第17節,0,0
2025-2026,2025,B1,2025/12/27,島根,名古屋D,720,729,67,92,第17節,0,0
2025-2026,2025,B1,2025/12/27,琉球,仙台,701,692,72,80,第17節,0,0
2025-2026,2025,B1,2025/12/27,北海道,京都,702,699,96,62,第17節,0,0
2025-2026,2025,B1,2025/12/27,秋田,FE名古屋,693,717,89,73,第17節,0,0
2025-2026,2025,B1,2025/12/27,横浜BC,A千葉,694,2486,80,69,第17節,0,0
2025-2026,2025,B1,2025/12/27,広島,茨城,721,712,72,87,第17節,0,0
2025-2026,2025,B1,2025/12/27,群馬,三遠,713,697,96,69,第17節,0,0
2025-2026,2025,B1,2025/12/27,三河,A東京,728,706,73,82,第17節,0,0
2025-2026,2025,B1,2025/12/27,川崎,佐賀,727,1638,84,91,第17節,0,0
2025-2026,2025,B1,2025/12/27,越谷,宇都宮,745,703,61,86,第17節,0,0
2025-2026,2025,B1,2025/12/27,SR渋谷,大阪,726,700,73,65,第17節,0,0
2025-2026,2025,B1,2025/12/27,滋賀,富山,698,696,99,100,第17節,0,0
2025-2026,2025,B1,2025/12/28,琉球,仙台,701,692,66,85,第17節,0,0
2025-2026,2025,B1,2025/12/28,北海道,京都,702,699,99,92,第17節,0,0
2025-2026,2025,B1,2025/12/28,秋田,FE名古屋,693,717,87,104,第17節,0,0
2025-2026,2025,B1,2025/12/28,SR渋谷,大阪,726,700,51,78,第17節,0,0
2025-2026,2025,B1,2025/12/28,横浜BC,A千葉,694,2486,86,60,第17節,0,0
2025-2026,2025,B1,2025/12/28,滋賀,富山,698,696,71,79,第17節,0,0
2025-2026,2025,B1,2025/12/28,島根,名古屋D,720,729,97,88,第17節,0,0
2025-2026,2025,B1,2025/12/28,広島,茨城,721,712,98,88,第17節,0,0
2025-2026,2025,B1,2025/12/28,長崎,千葉J,2488,704,93,77,第17節,0,0
2025-2026,2025,B1,2025/12/28,群馬,三遠,713,697,91,71,第17節,0,0
2025-2026,2025,B1,2025/12/28,越谷,宇都宮,745,703,67,80,第17節,0,0
2025-2026,2025,B1,2025/12/28,三河,A東京,728,706,79,82,第17節,0,0
2025-2026,2025,B1,2026/01/03,琉球,三河,701,728,86,65,第18節,0,0
2025-2026,2025,B1,2026/01/03,仙台,宇都宮,692,703,92,75,第18節,0,0
2025-2026,2025,B1,2026/01/03,千葉J,富山,704,696,79,72,第18節,0,0
2025-2026,2025,B1,2026/01/03,大阪,越谷,700,745,86,56,第18節,0,0
2025-2026,2025,B1,2026/01/03,佐賀,群馬,1638,713,84,78,第18節,0,0
2025-2026,2025,B1,2026/01/03,A千葉,島根,2486,720,65,82,第18節,0,0
2025-2026,2025,B1,2026/01/03,A東京,広島,706,721,79,87,第18節,0,0
2025-2026,2025,B1,2026/01/03,三遠,秋田,697,693,85,70,第18節,0,0
2025-2026,2025,B1,2026/01/03,京都,名古屋D,699,729,69,83,第18節,0,0
2025-2026,2025,B1,2026/01/03,長崎,横浜BC,2488,694,100,85,第18節,0,0
2025-2026,2025,B1,2026/01/03,SR渋谷,FE名古屋,726,717,89,78,第18節,0,0
2025-2026,2025,B1,2026/01/03,川崎,北海道,727,702,77,83,第18節,0,0
2025-2026,2025,B1,2026/01/03,滋賀,茨城,698,712,71,90,第18節,0,0
2025-2026,2025,B1,2026/01/04,琉球,三河,701,728,65,75,第18節,0,0
2025-2026,2025,B1,2026/01/04,仙台,宇都宮,692,703,63,93,第18節,0,0
2025-2026,2025,B1,2026/01/04,千葉J,富山,704,696,88,73,第18節,0,0
2025-2026,2025,B1,2026/01/04,SR渋谷,FE名古屋,726,717,95,80,第18節,0,0
2025-2026,2025,B1,2026/01/04,滋賀,茨城,698,712,61,88,第18節,0,0
2025-2026,2025,B1,2026/01/04,京都,名古屋D,699,729,60,91,第18節,0,0
2025-2026,2025,B1,2026/01/04,大阪,越谷,700,745,76,58,第18節,0,0
2025-2026,2025,B1,2026/01/04,佐賀,群馬,1638,713,51,81,第18節,0,0
2025-2026,2025,B1,2026/01/04,A千葉,島根,2486,720,83,78,第18節,0,0
2025-2026,2025,B1,2026/01/04,A東京,広島,706,721,95,72,第18節,0,0
2025-2026,2025,B1,2026/01/04,川崎,北海道,727,702,79,69,第18節,0,0
2025-2026,2025,B1,2026/01/04,三遠,秋田,697,693,85,72,第18節,0,0
2025-2026,2025,B1,2026/01/04,長崎,横浜BC,2488,694,91,78,第18節,0,0
2025-2026,2025,B1,2026/01/24,大阪,A東京,700,706,76,91,第19節,0,0
2025-2026,2025,B1,2026/01/24,名古屋D,三河,729,728,83,78,第19節,0,0
2025-2026,2025,B1,2026/01/24,富山,SR渋谷,696,726,75,78,第19節,0,0
2025-2026,2025,B1,2026/01/24,秋田,川崎,693,727,89,98,第19節,0,0
2025-2026,2025,B1,2026/01/24,千葉J,琉球,704,701,61,92,第19節,0,0
2025-2026,2025,B1,2026/01/24,茨城,越谷,712,745,81,83,第19節,0,0
2025-2026,2025,B1,2026/01/24,宇都宮,北海道,703,702,77,95,第19節,0,0
2025-2026,2025,B1,2026/01/24,群馬,滋賀,713,698,92,76,第19節,0,0
2025-2026,2025,B1,2026/01/24,A千葉,佐賀,2486,1638,73,85,第19節,0,0
2025-2026,2025,B1,2026/01/24,三遠,長崎,697,2488,70,95,第19節,0,0
2025-2026,2025,B1,2026/01/24,京都,横浜BC,699,694,76,63,第19節,0,0
2025-2026,2025,B1,2026/01/24,島根,仙台,720,692,76,82,第19節,0,0
2025-2026,2025,B1,2026/01/24,FE名古屋,広島,717,721,91,89,第19節,0,0
2025-2026,2025,B1,2026/01/25,大阪,A東京,700,706,88,105,第19節,0,0
2025-2026,2025,B1,2026/01/25,名古屋D,三河,729,728,77,62,第19節,0,0
2025-2026,2025,B1,2026/01/25,秋田,川崎,693,727,97,77,第19節,0,0
2025-2026,2025,B1,2026/01/25,千葉J,琉球,704,701,63,65,第19節,0,0
2025-2026,2025,B1,2026/01/25,富山,SR渋谷,696,726,79,89,第19節,0,0
2025-2026,2025,B1,2026/01/25,京都,横浜BC,699,694,82,71,第19節,0,0
2025-2026,2025,B1,2026/01/25,島根,仙台,720,692,78,83,第19節,0,0
2025-2026,2025,B1,2026/01/25,茨城,越谷,712,745,81,88,第19節,0,0
2025-2026,2025,B1,2026/01/25,宇都宮,北海道,703,702,108,106,第19節,0,0
2025-2026,2025,B1,2026/01/25,群馬,滋賀,713,698,92,76,第19節,0,0
2025-2026,2025,B1,2026/01/25,A千葉,佐賀,2486,1638,73,79,第19節,0,0
2025-2026,2025,B1,2026/01/25,三遠,長崎,697,2488,95,87,第19節,0,0
2025-2026,2025,B1,2026/01/25,FE名古屋,広島,717,721,74,77,第19節,0,0
2025-2026,2025,B1,2026/01/28,北海道,群馬,702,713,87,84,第20節,0,0
2025-2026,2025,B1,2026/01/28,仙台,川崎,692,727,89,81,第20節,0,0
2025-2026,2025,B1,2026/01/28,秋田,A東京,693,706,74,98,第20節,0,0
2025-2026,2025,B1,2026/01/28,越谷,横浜BC,745,694,63,92,第20節,0,0
2025-2026,2025,B1,2026/01/28,A千葉,三遠,2486,697,68,77,第20節,0,0
2025-2026,2025,B1,2026/01/28,千葉J,宇都宮,704,703,79,72,第20節,0,0
2025-2026,2025,B1,2026/01/28,SR渋谷,茨城,726,712,77,66,第20節,0,0
2025-2026,2025,B1,2026/01/28,三河,長崎,728,2488,87,85,第20節,0,0
2025-2026,2025,B1,2026/01/28,名古屋D,富山,729,696,91,87,第20節,0,0
2025-2026,2025,B1,2026/01/28,大阪,FE名古屋,700,717,94,89,第20節,0,0
2025-2026,2025,B1,2026/01/28,広島,京都,721,699,106,79,第20節,0,0
2025-2026,2025,B1,2026/01/28,佐賀,島根,1638,720,95,88,第20節,0,0
2025-2026,2025,B1,2026/01/28,琉球,滋賀,701,698,90,74,第20節,0,0
2025-2026,2025,B1,2026/01/31,仙台,A千葉,692,2486,71,80,第21節,0,0
2025-2026,2025,B1,2026/01/31,北海道,越谷,702,745,88,81,第21節,0,0
2025-2026,2025,B1,2026/01/31,秋田,大阪,693,700,80,93,第21節,0,0
2025-2026,2025,B1,2026/01/31,横浜BC,名古屋D,694,729,75,95,第21節,0,0
2025-2026,2025,B1,2026/01/31,滋賀,三遠,698,697,81,93,第21節,0,0
2025-2026,2025,B1,2026/01/31,佐賀,千葉J,1638,704,83,79,第21節,0,0
2025-2026,2025,B1,2026/01/31,長崎,広島,2488,721,84,71,第21節,0,0
2025-2026,2025,B1,2026/01/31,茨城,三河,712,728,64,90,第21節,0,0
2025-2026,2025,B1,2026/01/31,宇都宮,群馬,703,713,71,67,第21節,0,0
2025-2026,2025,B1,2026/01/31,京都,島根,699,720,64,65,第21節,0,0
2025-2026,2025,B1,2026/01/31,FE名古屋,琉球,717,701,85,88,第21節,0,0
2025-2026,2025,B1,2026/01/31,A東京,富山,706,696,75,66,第21節,0,0
2025-2026,2025,B1,2026/01/31,川崎,SR渋谷,727,726,81,79,第21節,0,0
2025-2026,2025,B1,2026/02/01,北海道,越谷,702,745,80,81,第21節,0,0
2025-2026,2025,B1,2026/02/01,仙台,A千葉,692,2486,94,81,第21節,0,0
2025-2026,2025,B1,2026/02/01,秋田,大阪,693,700,77,76,第21節,0,0
2025-2026,2025,B1,2026/02/01,横浜BC,名古屋D,694,729,80,70,第21節,0,0
2025-2026,2025,B1,2026/02/01,滋賀,三遠,698,697,76,73,第21節,0,0
2025-2026,2025,B1,2026/02/01,京都,島根,699,720,72,85,第21節,0,0
2025-2026,2025,B1,2026/02/01,佐賀,千葉J,1638,704,76,95,第21節,0,0
2025-2026,2025,B1,2026/02/01,茨城,三河,712,728,64,97,第21節,0,0
2025-2026,2025,B1,2026/02/01,宇都宮,群馬,703,713,70,81,第21節,0,0
2025-2026,2025,B1,2026/02/01,A東京,富山,706,696,70,69,第21節,0,0
2025-2026,2025,B1,2026/02/01,長崎,広島,2488,721,98,74,第21節,0,0
2025-2026,2025,B1,2026/02/01,FE名古屋,琉球,717,701,73,61,第21節,0,0
2025-2026,2025,B1,2026/02/01,川崎,SR渋谷,727,726,58,73,第21節,0,0
2025-2026,2025,B1,2026/02/06,宇都宮,長崎,703,2488,89,74,第22節,0,0
2025-2026,2025,B1,2026/02/07,北海道,三河,702,728,75,97,第22節,0,0
2025-2026,2025,B1,2026/02/07,千葉J,A東京,704,706,73,75,第22節,0,0
2025-2026,2025,B1,2026/02/07,島根,滋賀,720,698,61,86,第22節,0,0
2025-2026,2025,B1,2026/02/07,広島,秋田,721,693,101,92,第22節,0,0
2025-2026,2025,B1,2026/02/07,茨城,FE名古屋,712,717,68,76,第22節,0,0
2025-2026,2025,B1,2026/02/07,群馬,大阪,713,700,81,65,第22節,0,0
2025-2026,2025,B1,2026/02/07,越谷,仙台,745,692,87,79,第22節,0,0
2025-2026,2025,B1,2026/02/07,川崎,琉球,727,701,55,82,第22節,0,0
2025-2026,2025,B1,2026/02/07,富山,佐賀,696,1638,67,92,第22節,0,0
2025-2026,2025,B1,2026/02/07,三遠,横浜BC,697,694,88,74,第22節,0,0
2025-2026,2025,B1,2026/02/07,名古屋D,SR渋谷,729,726,72,62,第22節,0,0
2025-2026,2025,B1,2026/02/07,京都,A千葉,699,2486,80,91,第22節,0,0
2025-2026,2025,B1,2026/02/07,宇都宮,長崎,703,2488,75,105,第22節,0,0
2025-2026,2025,B1,2026/02/08,北海道,三河,702,728,91,95,第22節,0,0
2025-2026,2025,B1,2026/02/08,千葉J,A東京,704,706,72,64,第22節,0,0
2025-2026,2025,B1,2026/02/08,富山,佐賀,696,1638,69,91,第22節,0,0
2025-2026,2025,B1,2026/02/08,京都,A千葉,699,2486,65,82,第22節,0,0
2025-2026,2025,B1,2026/02/08,島根,滋賀,720,698,80,72,第22節,0,0
2025-2026,2025,B1,2026/02/08,広島,秋田,721,693,79,69,第22節,0,0
2025-2026,2025,B1,2026/02/08,茨城,FE名古屋,712,717,80,75,第22節,0,0
2025-2026,2025,B1,2026/02/08,群馬,大阪,713,700,84,68,第22節,0,0
2025-2026,2025,B1,2026/02/08,越谷,仙台,745,692,67,76,第22節,0,0
2025-2026,2025,B1,2026/02/08,川崎,琉球,727,701,66,77,第22節,0,0
2025-2026,2025,B1,2026/02/08,三遠,横浜BC,697,694,78,72,第22節,0,0
2025-2026,2025,B1,2026/02/08,名古屋D,SR渋谷,729,726,84,59,第22節,0,0
2025-2026,2025,B1,2026/02/14,島根,三河,720,728,87,68,第23節,0,0
2025-2026,2025,B1,2026/02/14,仙台,名古屋D,692,729,91,96,第23節,0,0
2025-2026,2025,B1,2026/02/14,秋田,茨城,693,712,53,71,第23節,0,0
2025-2026,2025,B1,2026/02/14,滋賀,広島,698,721,81,94,第23節,0,0
2025-2026,2025,B1,2026/02/14,宇都宮,川崎,703,727,93,86,第23節,0,0
2025-2026,2025,B1,2026/02/14,群馬,長崎,713,2488,80,97,第23節,0,0
2025-2026,2025,B1,2026/02/14,越谷,SR渋谷,745,726,93,75,第23節,0,0
2025-2026,2025,B1,2026/02/14,A千葉,琉球,2486,701,85,87,第23節,0,0
2025-2026,2025,B1,2026/02/14,富山,北海道,696,702,98,101,第23節,0,0
2025-2026,2025,B1,2026/02/14,三遠,千葉J,697,704,92,81,第23節,0,0
2025-2026,2025,B1,2026/02/14,FE名古屋,横浜BC,717,694,85,86,第23節,0,0
2025-2026,2025,B1,2026/02/14,A東京,佐賀,706,1638,78,71,第23節,0,0
2025-2026,2025,B1,2026/02/14,大阪,京都,700,699,64,71,第23節,0,0
2025-2026,2025,B1,2026/03/07,大阪,千葉J,700,704,82,90,第24節,0,0
2025-2026,2025,B1,2026/03/07,秋田,A千葉,693,2486,98,101,第24節,0,0
2025-2026,2025,B1,2026/03/07,広島,越谷,721,745,92,89,第24節,0,0
2025-2026,2025,B1,2026/03/07,佐賀,宇都宮,1638,703,87,90,第24節,0,0
2025-2026,2025,B1,2026/03/07,茨城,名古屋D,712,729,69,97,第24節,0,0
2025-2026,2025,B1,2026/03/07,群馬,京都,713,699,65,67,第24節,0,0
2025-2026,2025,B1,2026/03/07,三河,富山,728,696,83,70,第24節,0,0
2025-2026,2025,B1,2026/03/07,FE名古屋,三遠,717,697,91,95,第24節,0,0
2025-2026,2025,B1,2026/03/07,川崎,滋賀,727,698,84,72,第24節,0,0
2025-2026,2025,B1,2026/03/07,横浜BC,北海道,694,702,98,100,第24節,0,0
2025-2026,2025,B1,2026/03/07,長崎,A東京,2488,706,78,93,第24節,0,0
2025-2026,2025,B1,2026/03/07,琉球,島根,701,720,81,78,第24節,0,0
2025-2026,2025,B1,2026/03/08,大阪,千葉J,700,704,78,94,第24節,0,0
2025-2026,2025,B1,2026/03/08,秋田,A千葉,693,2486,74,85,第24節,0,0
2025-2026,2025,B1,2026/03/08,横浜BC,北海道,694,702,72,92,第24節,0,0
2025-2026,2025,B1,2026/03/08,広島,越谷,721,745,99,65,第24節,0,0
2025-2026,2025,B1,2026/03/08,佐賀,宇都宮,1638,703,82,87,第24節,0,0
2025-2026,2025,B1,2026/03/08,茨城,名古屋D,712,729,69,72,第24節,0,0
2025-2026,2025,B1,2026/03/08,群馬,京都,713,699,92,68,第24節,0,0
2025-2026,2025,B1,2026/03/08,川崎,滋賀,727,698,56,79,第24節,0,0
2025-2026,2025,B1,2026/03/08,三河,富山,728,696,103,69,第24節,0,0
2025-2026,2025,B1,2026/03/08,FE名古屋,三遠,717,697,69,91,第24節,0,0
2025-2026,2025,B1,2026/03/08,SR渋谷,仙台,726,692,92,82,第24節,0,0
2025-2026,2025,B1,2026/03/08,長崎,A東京,2488,706,70,91,第24節,0,0
2025-2026,2025,B1,2026/03/08,琉球,島根,701,720,80,64,第24節,0,0
2025-2026,2025,B1,2026/03/09,SR渋谷,仙台,726,692,85,97,第24節,0,0
2025-2026,2025,B1,2026/03/11,北海道,SR渋谷,702,726,84,90,第25節,0,0
2025-2026,2025,B1,2026/03/11,宇都宮,茨城,703,712,90,84,第25節,0,0
2025-2026,2025,B1,2026/03/11,越谷,富山,745,696,92,85,第25節,0,0
2025-2026,2025,B1,2026/03/11,千葉J,秋田,704,693,97,59,第25節,0,0
2025-2026,2025,B1,2026/03/11,A東京,A千葉,706,2486,87,81,第25節,0,0
2025-2026,2025,B1,2026/03/11,川崎,群馬,727,713,76,89,第25節,0,0
2025-2026,2025,B1,2026/03/11,名古屋D,FE名古屋,729,717,76,72,第25節,0,0
2025-2026,2025,B1,2026/03/11,滋賀,仙台,698,692,81,87,第25節,0,0
2025-2026,2025,B1,2026/03/11,京都,長崎,699,2488,80,90,第25節,0,0
2025-2026,2025,B1,2026/03/11,島根,大阪,720,700,67,75,第25節,0,0
2025-2026,2025,B1,2026/03/11,広島,横浜BC,721,694,85,88,第25節,0,0
2025-2026,2025,B1,2026/03/11,佐賀,三遠,1638,697,91,96,第25節,0,0
2025-2026,2025,B1,2026/03/11,琉球,三河,701,728,70,79,第25節,0,0
2025-2026,2025,B1,2026/03/14,大阪,富山,700,696,104,102,第26節,0,0
2025-2026,2025,B1,2026/03/14,仙台,秋田,692,693,93,70,第26節,0,0
2025-2026,2025,B1,2026/03/14,横浜BC,三河,694,728,79,84,第26節,0,0
2025-2026,2025,B1,2026/03/14,滋賀,宇都宮,698,703,83,78,第26節,0,0
2025-2026,2025,B1,2026/03/14,茨城,千葉J,712,704,85,76,第26節,0,0
2025-2026,2025,B1,2026/03/14,群馬,A東京,713,706,92,66,第26節,0,0
2025-2026,2025,B1,2026/03/14,越谷,名古屋D,745,729,72,101,第26節,0,0
2025-2026,2025,B1,2026/03/14,A千葉,広島,2486,721,87,81,第26節,0,0
2025-2026,2025,B1,2026/03/14,三遠,北海道,697,702,90,73,第26節,0,0
2025-2026,2025,B1,2026/03/14,京都,SR渋谷,699,726,71,62,第26節,0,0
2025-2026,2025,B1,2026/03/14,島根,佐賀,720,1638,91,96,第26節,0,0
2025-2026,2025,B1,2026/03/14,FE名古屋,川崎,717,727,79,85,第26節,0,0
2025-2026,2025,B1,2026/03/14,琉球,長崎,701,2488,95,81,第26節,0,0
2025-2026,2025,B1,2026/03/15,大阪,富山,700,696,76,93,第26節,0,0
2025-2026,2025,B1,2026/03/15,仙台,秋田,692,693,87,76,第26節,0,0
2025-2026,2025,B1,2026/03/15,横浜BC,三河,694,728,77,65,第26節,0,0
2025-2026,2025,B1,2026/03/15,滋賀,宇都宮,698,703,87,93,第26節,0,0
2025-2026,2025,B1,2026/03/15,京都,SR渋谷,699,726,79,78,第26節,0,0
2025-2026,2025,B1,2026/03/15,島根,佐賀,720,1638,80,77,第26節,0,0
2025-2026,2025,B1,2026/03/15,茨城,千葉J,712,704,78,86,第26節,0,0
2025-2026,2025,B1,2026/03/15,群馬,A東京,713,706,78,54,第26節,0,0
2025-2026,2025,B1,2026/03/15,越谷,名古屋D,745,729,80,109,第26節,0,0
2025-2026,2025,B1,2026/03/15,A千葉,広島,2486,721,91,104,第26節,0,0
2025-2026,2025,B1,2026/03/15,三遠,北海道,697,702,95,81,第26節,0,0
2025-2026,2025,B1,2026/03/15,FE名古屋,川崎,717,727,74,82,第26節,0,0
2025-2026,2025,B1,2026/03/15,琉球,長崎,701,2488,58,68,第26節,0,0
2025-2026,2025,B1,2026/03/28,秋田,京都,693,699,91,80,第27節,0,0
2025-2026,2025,B1,2026/03/28,横浜BC,越谷,694,745,78,70,第27節,0,0
2025-2026,2025,B1,2026/03/28,広島,大阪,721,700,88,92,第27節,0,0
2025-2026,2025,B1,2026/03/28,佐賀,茨城,1638,712,80,83,第27節,0,0
2025-2026,2025,B1,2026/03/28,北海道,宇都宮,702,703,99,104,第27節,0,0
2025-2026,2025,B1,2026/03/28,A千葉,千葉J,2486,704,71,88,第27節,0,0
2025-2026,2025,B1,2026/03/28,富山,滋賀,696,698,64,89,第27節,0,0
2025-2026,2025,B1,2026/03/28,三河,川崎,728,727,75,60,第27節,0,0
2025-2026,2025,B1,2026/03/28,名古屋D,群馬,729,713,79,88,第27節,0,0
2025-2026,2025,B1,2026/03/28,長崎,仙台,2488,692,99,94,第27節,0,0
2025-2026,2025,B1,2026/03/28,FE名古屋,島根,717,720,78,84,第27節,0,0
2025-2026,2025,B1,2026/03/28,A東京,三遠,706,697,83,93,第27節,0,0
2025-2026,2025,B1,2026/03/28,SR渋谷,琉球,726,701,85,90,第27節,0,0
2025-2026,2025,B1,2026/03/29,北海道,宇都宮,702,703,108,89,第27節,0,0
2025-2026,2025,B1,2026/03/29,秋田,京都,693,699,63,86,第27節,0,0
2025-2026,2025,B1,2026/03/29,SR渋谷,琉球,726,701,77,83,第27節,0,0
2025-2026,2025,B1,2026/03/29,横浜BC,越谷,694,745,96,93,第27節,0,0
2025-2026,2025,B1,2026/03/29,富山,滋賀,696,698,71,79,第27節,0,0
2025-2026,2025,B1,2026/03/29,広島,大阪,721,700,94,79,第27節,0,0
2025-2026,2025,B1,2026/03/29,佐賀,茨城,1638,712,90,86,第27節,0,0
2025-2026,2025,B1,2026/03/29,A千葉,千葉J,2486,704,70,69,第27節,0,0
2025-2026,2025,B1,2026/03/29,A東京,三遠,706,697,94,98,第27節,0,0
2025-2026,2025,B1,2026/03/29,三河,川崎,728,727,84,72,第27節,0,0
2025-2026,2025,B1,2026/03/29,名古屋D,群馬,729,713,74,78,第27節,0,0
2025-2026,2025,B1,2026/03/29,長崎,仙台,2488,692,88,75,第27節,0,0
2025-2026,2025,B1,2026/03/29,FE名古屋,島根,717,720,79,77,第27節,0,0
2025-2026,2025,B1,2026/04/01,北海道,茨城,702,712,88,85,第28節,0,0
2025-2026,2025,B1,2026/04/01,仙台,A東京,692,706,83,80,第28節,0,0
2025-2026,2025,B1,2026/04/01,群馬,A千葉,713,2486,84,59,第28節,0,0
2025-2026,2025,B1,2026/04/01,千葉J,三河,704,728,75,89,第28節,0,0
2025-2026,2025,B1,2026/04/01,川崎,越谷,727,745,89,69,第28節,0,0
2025-2026,2025,B1,2026/04/01,横浜BC,宇都宮,694,703,71,95,第28節,0,0
2025-2026,2025,B1,2026/04/01,富山,琉球,696,701,60,89,第28節,0,0
2025-2026,2025,B1,2026/04/01,三遠,広島,697,721,91,88,第28節,0,0
